Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Material Processing,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/material-processing,,,Coursera,, 1 - 4 Weeks, Course ,,30,,Physics and Engineering,
Material Jetting and Stereolithography,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/material-jetting-and-stereolithography,,,Coursera,, 1 - 4 Weeks, Course ,,14,,Physics and Engineering,
Microwave engineering and antennas,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/microwave-engineering-and-antennas,,,Coursera,, 1 - 3 Months, Course ,,106,,Physics and Engineering,
Material Extrusion,4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/material-extrusion,,,Coursera,, 1 - 4 Weeks, Course ,,22,,Physics and Engineering,
Mastering bitumen for better roads and innovative applications,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/mastering-bitumen-for-better-roads-and-innovative-applications,,,Coursera,, 1 - 4 Weeks, Course ,,613,,Physics and Engineering,
Manufacturing Process with Autodesk Fusion 360,4.7,Advanced ,English,Free To Audit,https://www.coursera.org/learn/manufacturing-process-with-autodesk-fusion-360,,,Coursera,, 1 - 4 Weeks, Course ,,879,,Physics and Engineering,
"Major Engineering Projects: Governance, Risk and Scope",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/major-engineering-projects:-governance,-risk-and-scope",,,Coursera,, 1 - 3 Months, Course ,,258,,Physics and Engineering,
Major Engineering Project Performance,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/major-engineering-project-performance,,,Coursera,, 1 - 3 Months, Course ,,883,,Physics and Engineering,
Magnetics for Power Electronic Converters,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/magnetics-for-power-electronic-converters,,,Coursera,, 1 - 4 Weeks, Course ,,442,,Physics and Engineering,
Machine Design Part I,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/machine-design-part-i,,,Coursera,, 1 - 3 Months, Course ,,2.1k ,,Physics and Engineering,
Lithium Based Batteries,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/lithium-based-batteries,,,Coursera,, 1 - 4 Weeks, Course ,,8,,Physics and Engineering,
Linear Circuits 1: DC Analysis,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/linear-circuits-1:-dc-analysis,,,Coursera,, 1 - 3 Months, Course ,,1.4k ,,Physics and Engineering,
Mastering Statics,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/mastering-statics,,,Coursera,, 1 - 3 Months, Course ,,163,,Physics and Engineering,
Light Emitting Diodes and Semiconductor Lasers,4,Advanced ,English,Free To Audit,https://www.coursera.org/learn/light-emitting-diodes-and-semiconductor-lasers,,,Coursera,, 1 - 3 Months, Course ,,44,,Physics and Engineering,
Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,4.8,Advanced ,English,Free To Audit,https://www.coursera.org/learn/modeling-and-design-for-mechanical-engineers-with-autodesk-fusion-360,,,Coursera,, 1 - 4 Weeks, Course ,,1.1k ,,Physics and Engineering,
Modelling and measuring the Energy Transition,4.1,Beginner ,English,Free To Audit,https://www.coursera.org/learn/modelling-and-measuring-the-energy-transition,,,Coursera,, 1 - 4 Weeks, Course ,,8,,Physics and Engineering,
Non-Equilibrium Applications of Statistical Thermodynamics,4,Advanced ,English,Free To Audit,https://www.coursera.org/learn/non-equilibrium-applications-of-statistical-thermodynamics,,,Coursera,, 1 - 4 Weeks, Course ,,14,,Physics and Engineering,
New paradigms in wastewater management,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/new-paradigms-in-wastewater-management,,,Coursera,, 1 - 4 Weeks, Course ,,261,,Physics and Engineering,
Natural Gas,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/natural-gas,,,Coursera,, 1 - 4 Weeks, Course ,,2.3k ,,Physics and Engineering,
Natural Disaster Risk in Infrastructure Projects,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/natural-disaster-risk-in-infrastructure-projects,,,Coursera,, 1 - 4 Weeks, Course ,,93,,Physics and Engineering,
"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",4.8,Advanced ,English,Free To Audit,"https://www.coursera.org/learn/natural-attenuation-of-groundwater-contaminants:-new-paradigms,-technologies,-and-applications",,,Coursera,, 1 - 3 Months, Course ,,38,,Physics and Engineering,
Nanotechnology: A Maker’s Course,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/nanotechnology:-a-maker’s-course,,,Coursera,, 1 - 3 Months, Course ,,2.8k ,,Physics and Engineering,
"Nanotechnology and Nanosensors, Part 2",4.1,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/nanotechnology-and-nanosensors,-part-2",,,Coursera,, 1 - 3 Months, Course ,,52,,Physics and Engineering,
MV Substation - An industrial approach (PART-B),4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/mv-substation---an-industrial-approach-(part-b),,,Coursera,, 1 - 3 Months, Course ,,11,,Physics and Engineering,
Modeling of Feedback Systems,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/modeling-of-feedback-systems,,,Coursera,, 1 - 3 Months, Course ,,287,,Physics and Engineering,
MV Substation - An industrial approach (PART-A),5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/mv-substation---an-industrial-approach-(part-a),,,Coursera,, 1 - 3 Months, Course ,,6,,Physics and Engineering,
Multi-Axis CNC Toolpaths,4.7,Advanced ,English,Free To Audit,https://www.coursera.org/learn/multi-axis-cnc-toolpaths,,,Coursera,, 1 - 4 Weeks, Course ,,1.6k ,,Physics and Engineering,
Mountains 101,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/mountains-101,,,Coursera,, 1 - 3 Months, Course ,,2.2k ,,Physics and Engineering,
MOS Transistors,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/mos-transistors,,,Coursera,, 1 - 3 Months, Course ,,145,,Physics and Engineering,
Modern Topics in Condensed Matter Physics,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/modern-topics-in-condensed-matter-physics,,,Coursera,, 1 - 4 Weeks, Course ,,83,,Physics and Engineering,
"Modern Robotics, Course 5:  Robot Manipulation and Wheeled Mobile Robots",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/modern-robotics,-course-5:--robot-manipulation-and-wheeled-mobile-robots",,,Coursera,, 1 - 4 Weeks, Course ,,74,,Physics and Engineering,
"Modern Robotics, Course 4:  Robot Motion Planning and Control",4.9,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/modern-robotics,-course-4:--robot-motion-planning-and-control",,,Coursera,, 1 - 4 Weeks, Course ,,104,,Physics and Engineering,
"Modern Robotics, Course 2:  Robot Kinematics",4.9,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/modern-robotics,-course-2:--robot-kinematics",,,Coursera,, 1 - 4 Weeks, Course ,,276,,Physics and Engineering,
"Modern Robotics, Course 1:  Foundations of Robot Motion",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/modern-robotics,-course-1:--foundations-of-robot-motion",,,Coursera,, 1 - 3 Months, Course ,,916,,Physics and Engineering,
Municipal Solid Waste Management in Developing Countries,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/municipal-solid-waste-management-in-developing-countries,,,Coursera,, 1 - 3 Months, Course ,,3.3k ,,Physics and Engineering,
Learning for a Sustainable Future: Live at COP28,5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/learning-for-a-sustainable-future:-live-at-cop28,,,Coursera,, 1 - 4 Weeks, Course ,,6,,Physics and Engineering,
Learning for a Sustainable Future,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/learning-for-a-sustainable-future,,,Coursera,, 1 - 3 Months, Course ,,68,,Physics and Engineering,
Knowing the Universe: History and Philosophy of Astronomy,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/knowing-the-universe:-history-and-philosophy-of-astronomy,,,Coursera,, 1 - 3 Months, Course ,,16,,Physics and Engineering,
Introduction to Engineering Mechanics,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-engineering-mechanics,,,Coursera,, 1 - 3 Months, Course ,,4.8k ,,Physics and Engineering,
Introduction to Embedded Systems Software and Development Environments,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-embedded-systems-software-and-development-environments,,,Coursera,, 1 - 4 Weeks, Course ,,593,,Physics and Engineering,
Introduction to Electronics,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-electronics,,,Coursera,, 1 - 3 Months, Course ,,2.4k ,,Physics and Engineering,
Introduction to Digital Transformation,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-digital-transformation,,,Coursera,, 1 - 3 Months, Course ,,43,,Physics and Engineering,
Introduction to Computer Vision,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-computer-vision,,,Coursera,, 1 - 4 Weeks, Course ,,34,,Physics and Engineering,
Introduction to Chemistry:  Reactions and Ratios,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-chemistry:--reactions-and-ratios,,,Coursera,, 1 - 3 Months, Course ,,1.2k ,,Physics and Engineering,
Introduction to Biology: Evolution,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-biology:-evolution,,,Coursera,, 1 - 3 Months, Course ,,219,,Physics and Engineering,
Introduction to Biology: Ecology,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-biology:-ecology,,,Coursera,, 1 - 3 Months, Course ,,46,,Physics and Engineering,
Introduction to FPGA Design for Embedded Systems,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-fpga-design-for-embedded-systems,,,Coursera,, 1 - 4 Weeks, Course ,,1.1k ,,Physics and Engineering,
Introduction to Biology: Biodiversity,5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-biology:-biodiversity,,,Coursera,, 1 - 3 Months, Course ,,18,,Physics and Engineering,
Introduction to Additive Manufacturing Processes,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-additive-manufacturing-processes,,,Coursera,, 1 - 3 Months, Course ,,28,,Physics and Engineering,
Intro to Digital Manufacturing with Autodesk Fusion 360,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/intro-to-digital-manufacturing-with-autodesk-fusion-360,,,Coursera,, 1 - 4 Weeks, Course ,,3.4k ,,Physics and Engineering,
Intro to Acoustics (Part 1),4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/intro-to-acoustics-(part-1),,,Coursera,, 1 - 3 Months, Course ,,137,,Physics and Engineering,
Internet of Things: Setting Up Your DragonBoard™ Development Platform,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/internet-of-things:-setting-up-your-dragonboard™-development-platform,,,Coursera,, 1 - 3 Months, Course ,,7,,Physics and Engineering,
Internet of Things: Sensing and Actuation From Devices,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/internet-of-things:-sensing-and-actuation-from-devices,,,Coursera,, 1 - 3 Months, Course ,,154,,Physics and Engineering,
Internet of Things: Multimedia Technologies,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/internet-of-things:-multimedia-technologies,,,Coursera,, 1 - 4 Weeks, Course ,,249,,Physics and Engineering,
Internet of Things V2: DragonBoard™ bring up and community ecosystem,3.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/internet-of-things-v2:-dragonboard™-bring-up-and-community-ecosystem,,,Coursera,, 1 - 3 Months, Course ,,28,,Physics and Engineering,
Internet of Things Capstone: Build a Mobile Surveillance System,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/internet-of-things-capstone:-build-a-mobile-surveillance-system,,,Coursera,, 1 - 4 Weeks, Course ,,39,,Physics and Engineering,
Introduction to Advanced Vibrations,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-advanced-vibrations,,,Coursera,, 1 - 3 Months, Course ,,62,,Physics and Engineering,
Introduction to GIS Mapping,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-gis-mapping,,,Coursera,, 1 - 3 Months, Course ,,2.1k ,,Physics and Engineering,
Introduction to High-Throughput Materials Development,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-high-throughput-materials-development,,,Coursera,, 1 - 3 Months, Course ,,173,,Physics and Engineering,
Introduction to Household Water Treatment and Safe Storage,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-household-water-treatment-and-safe-storage,,,Coursera,, 1 - 3 Months, Course ,,993,,Physics and Engineering,
Kinetics: Studying Spacecraft Motion,4.6,Advanced ,English,Free To Audit,https://www.coursera.org/learn/kinetics:-studying-spacecraft-motion,,,Coursera,, 1 - 4 Weeks, Course ,,30,,Physics and Engineering,
Kinematics: Describing the Motions of Spacecraft,4.9,Advanced ,English,Free To Audit,https://www.coursera.org/learn/kinematics:-describing-the-motions-of-spacecraft,,,Coursera,, 1 - 4 Weeks, Course ,,311,,Physics and Engineering,
Introduction to Thermodynamics: Transferring Energy from Here to There,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-thermodynamics:-transferring-energy-from-here-to-there,,,Coursera,, 1 - 3 Months, Course ,,3.3k ,,Physics and Engineering,
Introduction to the Arctic: Climate,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-the-arctic:-climate,,,Coursera,, 1 - 4 Weeks, Course ,,475,,Physics and Engineering,
Introduction to Systems Engineering,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-systems-engineering,,,Coursera,, 1 - 3 Months, Course ,,738,,Physics and Engineering,
Introduction to solar cells,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-solar-cells,,,Coursera,, 1 - 3 Months, Course ,,37,,Physics and Engineering,
Introduction to Semiconductor Packaging,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-semiconductor-packaging,,,Coursera,, 1 - 3 Months, Course ,,14,,Physics and Engineering,
Introduction to Semiconductor Devices 2,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-semiconductor-devices-2,,,Coursera,, 1 - 3 Months, Course ,,33,,Physics and Engineering,
Introduction to Semiconductor Devices 1,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-semiconductor-devices-1,,,Coursera,, 1 - 3 Months, Course ,,237,,Physics and Engineering,
Introduction to Public Health Engineering in Humanitarian Contexts,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-public-health-engineering-in-humanitarian-contexts,,,Coursera,, 1 - 3 Months, Course ,,41,,Physics and Engineering,
Introduction to Power Semiconductor Switches,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-power-semiconductor-switches,,,Coursera,, 1 - 4 Weeks, Course ,,18,,Physics and Engineering,
Introduction to Power Electronics,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-power-electronics,,,Coursera,, 1 - 4 Weeks, Course ,,3.3k ,,Physics and Engineering,
Introduction to Physical Chemistry,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-physical-chemistry,,,Coursera,, 1 - 3 Months, Course ,,680,,Physics and Engineering,
Introduction to Particle Accelerators (NPAP MOOC),4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-particle-accelerators-(npap-mooc),,,Coursera,, 1 - 3 Months, Course ,,185,,Physics and Engineering,
Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-mechanical-engineering-design-and-manufacturing-with-fusion-360,,,Coursera,, 1 - 3 Months, Course ,,3.7k ,,Physics and Engineering,
Introduction to Materials Science,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-materials-science,,,Coursera,, 1 - 3 Months, Course ,,25,,Physics and Engineering,
Introduction to Industrial Bioprocess Development,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-industrial-bioprocess-development,,,Coursera,, 1 - 3 Months, Course ,,115,,Physics and Engineering,
Introduction to Indoor Air Quality,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-indoor-air-quality,,,Coursera,, 1 - 4 Weeks, Course ,,351,,Physics and Engineering,
Introduction to Image Processing,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-image-processing,,,Coursera,, 1 - 4 Weeks, Course ,,97,,Physics and Engineering,
Intelligent Machining,4.3,Beginner ,English,Free To Audit,https://www.coursera.org/learn/intelligent-machining,,,Coursera,, 1 - 4 Weeks, Course ,,8,,Physics and Engineering,
Digital Signal Processing 3: Analog vs Digital,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/digital-signal-processing-3:-analog-vs-digital,,,Coursera,, 1 - 4 Weeks, Course ,,70,,Physics and Engineering,
"Ethics, Technology and Engineering",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/ethics,-technology-and-engineering",,,Coursera,, 1 - 3 Months, Course ,,702,,Problem Solving,
"Everyday Excel, Part 1",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/everyday-excel,-part-1",,,Coursera,, 1 - 3 Months, Course ,,3.2k ,,Problem Solving,
"Lending, Crowdfunding, and Modern Investing",4.6,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/lending,-crowdfunding,-and-modern-investing",,,Coursera,, 1 - 4 Weeks, Course ,,531,,Security,
JavaScript Security Refreshers,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/javascript-security-refreshers,,,Coursera,, 1 - 4 Weeks, Course ,,46,,Security,
"Java Programming: Arrays, Lists, and Structured Data",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/java-programming:-arrays,-lists,-and-structured-data",,,Coursera,, 1 - 3 Months, Course ,,3.1k ,,Security,
IT Infrastructure and Emerging Trends,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/it-infrastructure-and-emerging-trends,,,Coursera,, 1 - 3 Months, Course ,,411,,Security,
Investments II: Lessons and Applications for Investors,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/investments-ii:-lessons-and-applications-for-investors,,,Coursera,, 1 - 3 Months, Course ,,834,,Security,
Investments I: Fundamentals of Performance Evaluation,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/investments-i:-fundamentals-of-performance-evaluation,,,Coursera,, 1 - 3 Months, Course ,,877,,Security,
Introduction to TCP/IP,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-tcp/ip,,,Coursera,, 1 - 3 Months, Course ,,2.5k ,,Security,
Introduction to Financial Engineering and Risk Management,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-financial-engineering-and-risk-management,,,Coursera,, 1 - 3 Months, Course ,,161,,Security,
Managing Cybersecurity Incidents and Disasters,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/managing-cybersecurity-incidents-and-disasters,,,Coursera,, 1 - 3 Months, Course ,,202,,Security,
Introduction to Finance: The Role of Financial Markets,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-finance:-the-role-of-financial-markets,,,Coursera,, 1 - 3 Months, Course ,,65,,Security,
Introduction to Cybersecurity for Business,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-cybersecurity-for-business,,,Coursera,, 1 - 3 Months, Course ,,992,,Security,
Introduction to Cyber Attacks,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-cyber-attacks,,,Coursera,, 1 - 4 Weeks, Course ,,2.7k ,,Security,
Introduction to Blockchain for Global Commerce,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-blockchain-for-global-commerce,,,Coursera,, 1 - 3 Months, Course ,,23,,Security,
Introduction to Blockchain for Financial Services,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-blockchain-for-financial-services,,,Coursera,, 1 - 3 Months, Course ,,628,,Security,
Introduction to Applied Cryptography,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-applied-cryptography,,,Coursera,, 1 - 4 Weeks, Course ,,38,,Security,
"Internet History, Technology, and Security",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/internet-history,-technology,-and-security",,,Coursera,, 1 - 3 Months, Course ,,2.6k ,,Security,
International Cyber Conflicts,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/international-cyber-conflicts,,,Coursera,, 1 - 3 Months, Course ,,1.5k ,,Security,
"Information Systems Auditing, Controls and Assurance",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/information-systems-auditing,-controls-and-assurance",,,Coursera,, 1 - 4 Weeks, Course ,,3.2k ,,Security,
Introduction to Cybersecurity Tools & Cyber Attacks,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-cybersecurity-tools-&-cyber-attacks,,,Coursera,, 1 - 4 Weeks, Course ,,14.7k ,,Security,
Industrial IoT Markets and Security,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/industrial-iot-markets-and-security,,,Coursera,, 1 - 3 Months, Course ,,457,,Security,
Managing Network Security,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/managing-network-security,,,Coursera,, 1 - 3 Months, Course ,,199,,Security,
Network Security,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/network-security,,,Coursera,, 1 - 3 Months, Course ,,71,,Security,
Security Infrastructure Management,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/security-infrastructure-management,,,Coursera,, 1 - 4 Weeks, Course ,,16,,Security,
Security Awareness Training,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/security-awareness-training,,,Coursera,, 1 - 3 Months, Course ,,1.2k ,,Security,
Security and Privacy for Big Data - Part 2,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/security-and-privacy-for-big-data---part-2,,,Coursera,, 1 - 4 Weeks, Course ,,238,,Security,
Securing Linux Systems,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/securing-linux-systems,,,Coursera,, 1 - 4 Weeks, Course ,,74,,Security,
Securing Digital Democracy,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/securing-digital-democracy,,,Coursera,, 1 - 3 Months, Course ,,161,,Security,
Secure your Cloud Data,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/secure-your-cloud-data,,,Coursera,, 1 - 3 Months, Course ,,8,,Security,
Secure Networked System with Firewall and IDS,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/secure-networked-system-with-firewall-and-ids,,,Coursera,, 1 - 4 Weeks, Course ,,309,,Security,
Real-Time Cyber Threat Detection and Mitigation,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/real-time-cyber-threat-detection-and-mitigation,,,Coursera,, 1 - 4 Weeks, Course ,,30,,Security,
Microsoft Azure Services and Lifecycles,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/microsoft-azure-services-and-lifecycles,,,Coursera,, 1 - 4 Weeks, Course ,,269,,Security,
Protecting Cloud Architecture with Alibaba Cloud,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/protecting-cloud-architecture-with-alibaba-cloud,,,Coursera,, 1 - 3 Months, Course ,,35,,Security,
Principles of Secure Coding,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/principles-of-secure-coding,,,Coursera,, 1 - 4 Weeks, Course ,,332,,Security,
Preparing for Your Professional Cloud Security Engineer Journey,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/preparing-for-your-professional-cloud-security-engineer-journey,,,Coursera,, 1 - 3 Months, Course ,,100,,Security,
Preparing for your Professional Cloud Architect Journey,4.7,Advanced ,English,Free To Audit,https://www.coursera.org/learn/preparing-for-your-professional-cloud-architect-journey,,,Coursera,, 1 - 3 Months, Course ,,1.3k ,,Security,
"Planning, Auditing and Maintaining Enterprise Systems",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/planning,-auditing-and-maintaining-enterprise-systems",,,Coursera,, 1 - 3 Months, Course ,,209,,Security,
Palo Alto Networks Security Operations  Fundamentals,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/palo-alto-networks-security-operations--fundamentals,,,Coursera,, 1 - 3 Months, Course ,,85,,Security,
Palo Alto Networks Cloud Security Fundamentals,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/palo-alto-networks-cloud-security-fundamentals,,,Coursera,, 1 - 3 Months, Course ,,63,,Security,
Number Theory and Cryptography,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/number-theory-and-cryptography,,,Coursera,, 1 - 4 Weeks, Course ,,564,,Security,
Networking and Security Architecture with VMware NSX,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/networking-and-security-architecture-with-vmware-nsx,,,Coursera,, 1 - 3 Months, Course ,,438,,Security,
Proactive Computer Security,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/proactive-computer-security,,,Coursera,, 1 - 3 Months, Course ,,96,,Security,
Security Operations,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/security-operations,,,Coursera,, 1 - 3 Months, Course ,,39,,Security,
"Incident Response, BC, and DR Concepts",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/incident-response,-bc,-and-dr-concepts",,,Coursera,, 1 - 3 Months, Course ,,132,,Security,
Identifying Security Vulnerabilities,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/identifying-security-vulnerabilities,,,Coursera,, 1 - 4 Weeks, Course ,,164,,Security,
Cybersecurity for Everyone,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-for-everyone,,,Coursera,, 1 - 3 Months, Course ,,1.1k ,,Security,
Cybersecurity for Data Science,3.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-for-data-science,,,Coursera,, 1 - 3 Months, Course ,,14,,Security,
Cybersecurity Compliance Framework & System Administration,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-compliance-framework-&-system-administration,,,Coursera,, 1 - 3 Months, Course ,,3.1k ,,Security,
Cybersecurity Capstone:  Breach Response Case Studies,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-capstone:--breach-response-case-studies,,,Coursera,, 1 - 3 Months, Course ,,1.3k ,,Security,
Cybersecurity Awareness and Innovation,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-awareness-and-innovation,,,Coursera,, 1 - 3 Months, Course ,,616,,Security,
Cybersecurity and the X-Factor,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-and-the-x-factor,,,Coursera,, 1 - 4 Weeks, Course ,,49,,Security,
Cybersecurity and the Internet of Things,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-and-the-internet-of-things,,,Coursera,, 1 - 4 Weeks, Course ,,2.1k ,,Security,
Cybersecurity and Its Ten Domains,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-and-its-ten-domains,,,Coursera,, 1 - 3 Months, Course ,,2.4k ,,Security,
Cybersecurity Foundations for Risk Management,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-foundations-for-risk-management,,,Coursera,, 1 - 3 Months, Course ,,77,,Security,
